6.21679290728346E+17,positive,"Singing Rising Sun out loud has got to be one of the most exhilirating and stress relieving things known to KPop fans haha  RISIIIIINGGGGGGG"
6.21704956769358E+17,positive,"Another Iron Maiden beer out? This may mean another review is on the way"
6.21728532629221E+17,positive,"This Sunday is National Ice Cream Day! Celebrate it by making some delicious homemade... http://t.co/klTNbWWI4F http://t.co/6gyr8kEeDM"
6.21747884053148E+17,positive,"I bought myself a ticket for Zac Brown Band in Philly August 15. Super excited!! I'm next to the pit right up front."
6.21773633397129E+17,positive,"National Ice Cream Day is this Sunday!   We will have free random give-aways all day!  #welovebensons #nationalicecreamday"
6.21775272619209E+17,positive,"We like to have some fun at our community. Come to the pool on July 23rd, 2-3pm, to celebrate National Hot Dog Day! http://t.co/LOcPxmpSfc"
6.21808920114278E+17,positive,"FYI Philly's top spots to celebrate National Ice Cream Day: July 19th is National Ice Cream Day and the Philad... http://t.co/CRWHzQyHos"
6.21832130960585E+17,positive,"Sunday, July 19th is National Ice Cream Day! Come to Cold Front and get a free mini cone with any purchase! #icecream http://t.co/gVCM2wXz6P"
6.21886745819394E+17,positive,"Iron Maiden Trooper British Beer smashing through 10 million pint barrier just 2 yrs special limited edition Trooper 666 be available Oct"
6.21901517910454E+17,positive,"Not An Apology and Calibraska both come out on the 24th. I'm so excited @JackJackJohnson @jackgilinsky @BeaMiller"
6.21973173551153E+17,positive,"@RandyOrton can't wait for sunday at #Battleground randy orton is going to distroy sheamus."
6.21980265880097E+17,positive,"Friday tunes!!!! Best band in the world is Iron Maiden =P  #PS4share http://t.co/vbgaEAhi5o"
6.21996565876634E+17,positive,"Wow, people really go in on the extra sugary donuts at 6:30am on a Friday. Picking up our box o' joe at Dunkin. #production"
6.22002981874074E+17,positive,"#EidMubarak ,May Allah Purify the souls of the victims of Insurgency and Aid us with necessary strength to fight Boko Haram @Gidi_Traffic"
6.2203149614517E+17,positive,"This Sunday is National Ice Cream Day! We will be offering free gelato on the patio all Day! Flavors include... http://t.co/WRFYqaNwH0"
6.22036294059713E+17,positive,"It's Friday and National Ice Cream Day and Food Truck Friday @moosebtown so make sure you enjoy! #btowneats"
6.22043326913495E+17,positive,"Sunday's National Ice Cream Day, but celebrate any day with our housemade sorbets! What do you want to try next? https://t.co/eLhlF0P1X2"
6.22050099519209E+17,positive,"Carvel Ice Cream is celebrating National Ice Cream Day, Sunday, July 19, with buy one, get one soft serve ones.... http://t.co/waAvWSE9dX"
6.22056991691801E+17,positive,"National Ice Cream Day is this Sunday. Be prepared to stay healthy with this delicious 3-ingredient recipe. http://t.co/3wa3pRgWld"
6.2205771024316E+17,positive,"Iron Maiden star sells his Essex home (pub included!) - Yes Please (well it is Friday!) http://t.co/pMwIA1lBD3"
6.22058283927491E+17,positive,"Tomorrow is National Hot Dog Day! Get out on the town and treat yourself to a few of Houston's best dogs--http://t.co/3MYwZvtMW5 #HotDogDay"
6.2205962624727E+17,positive,"Sunday is National Ice Cream Day. How could you miss that? Here's some food inspiration from @JinjuuLDN http://t.co/m6tSkqY5mE"
6.220662566661E+17,positive,"How about a little Facebook Fun Friday! Like this post for a chance to win a $10 gift card to Dunkin' Donuts.... http://t.co/qcZKO1xbFb"
6.22075001731195E+17,positive,"Did you know this Sunday is National Ice Cream Day? At ABCO, this is a fun way for our team to enjoy the end of... http://t.co/e67WFY5GaV"
6.22081038169317E+17,positive,"THIS should brighten the day AND make your weekend even better! Free ice cream on Sunday for National Ice Cream Day! http://t.co/BbrCR2UFgK"
6.22082082995634E+17,positive,"Sunday is National Ice Cream Day. BUT ... we think it's fine to celebrate early. http://t.co/RAzfE30PAJ"
6.2208976636912E+17,positive,"The husband of one of our Associate Producers just made Rolling Stone's list of Top Ten Bands to Watch! http://t.co/Z67xLxzPUK #music #film"
6.22095326795694E+17,positive,"Make sure you eat plenty of ice cream this Sunday! It's National Ice Cream Day! http://t.co/7SuL54iAeQ http://t.co/nSq9PVln6A"
6.22102119269704E+17,positive,"I Like Iron Maiden (Rampe) racing tomorrow in the last heat at 280m Best of luck. Lets cheers him little bit!... http://t.co/ovv4zbjBuw"
6.22103728728879E+17,positive,"Happy (almost) National Ice Cream Day! We're running a #FlavorFaceoff -may the best flavor win http://t.co/TSnRGB4ScW http://t.co/nNTKiGDQuV"
6.22111606135243E+17,positive,"@SwanSauce  Sunday is going to be a good day for you. It's National Ice Cream Day!"
6.22113539046507E+17,positive,"Sunday, July 19 is National Ice Cream Day. Let's all celebrate with   a delicious ice cream cone, a smoothie, or... http://t.co/PZAWeTdnm8"
6.2211584185378E+17,positive,"I know it may sound strange to many, but it's incredible how Iron Maiden music made me relax #music"
6.22117503125336E+17,positive,"Sunday is National Ice Cream Day, here's a sweet treat you can make at home http://t.co/IIbvqxGFMe http://t.co/vw7jzMQbCn"
6.22119071186874E+17,positive,"Sunday is National Ice Cream Day! Get your favorite scoop this weekend &amp; enjoy the nice weather! #FunFactFriday #SundaySundae #HappyFriday"
6.22126711367434E+17,positive,"National Ice Cream Day is Sunday - yes, there's a day for everything. Start your weekend off with a healthy... http://t.co/lJWiBr4Doc"
6.2213067704832E+17,positive,"Tomorrow is National Hot Dog Day. If you are in Brighton drop by @harrys_hots"
6.2213691613005E+17,positive,"On Sunday, when it's HOT &amp; also National Ice Cream Day, we'll have homemade ice cream! Try an ice cream sandwich,... http://t.co/GEar20suHd"
6.22152106573742E+17,positive,"National Ice Cream Day is July 19, and to 'top it off' we're offering 25% off all our ice cream toppings! http://t.co/OqiaYn24ht"
6.22156727522341E+17,positive,"We met @aleissacara at our 1st Eat to the Beat event at @LIVE1015 &amp; love her cover of Bad Blood by @taylorswift13 #FF http://t.co/xr7bZfOvGr"
6.22157295393227E+17,positive,"Happy Birthday My 1st namja bias in Kpop, Lee Taemin, Taem i love u, i miss u in the past #HappyTaeminDay"
6.22165174510731E+17,positive,"This Sunday is National Ice Cream Day. Do you have a favorite ice cream book? http://t.co/8dioD291yu"
6.22179911587906E+17,positive,"Apparently it's National Ice Cream Day on Sunday. You better believe that's all I'm going to eat all day long."
6.22180925946737E+17,positive,"YUM! National Ice Cream Day is Sunday, July 19th. Enjoy a treat from Dairy Queen in the food court or at Nieve de... http://t.co/4yzNJduZ8i"
6.22207341971284E+17,positive,"I got my ticket to see Paul McCartney on the 31st, and I still can't believe this is happening #Lolla"
6.22215530112516E+17,positive,"Watching @Collin_McHugh make Josh Hamilton whiff is a wonderful, wonderful thing. C'mon @astros. http://t.co/pLTDsHVKAL"
6.22223942405624E+17,positive,"Thank so much for joining me tonight! Have an excellent weekend and I'll see you Monday! Iron Maiden ~Misty~... http://t.co/3hoLmtYTdx"
6.22224678015369E+17,positive,"Make your own Sundae on Sunday with us at Pretend City! Enjoy National Ice Cream Day on us! http://t.co/vO3Vi8yHpi"
6.22306992401588E+17,positive,"Hip Hop with some KPop flavour today! Beginner Hip Hop w/Vincent every Wednesday and Friday from 6pm to 7:30pm!... http://t.co/4e65Z4L9Nr"
6.22360471224631E+17,positive,"Have you read Go Set a Watchman, yet? It's well worth a read! Come chat about it with us on the 29th at 7pm in our 1st book club! #aberdeen"
6.22399189251551E+17,positive,"Your weekend just got a whole lot sweeter ~ today is National Ice Cream Day. C'mon downtown #GenevaIL for the BEST! http://t.co/3Smjjic4ms"
6.22408271643542E+17,positive,"We are partnering up with lyft this Sunday for National Ice Cream Day. Check out there Facebook page for details. http://t.co/WWNzmBDIm4"
6.22413165121421E+17,positive,"Yum! This Sunday is National Ice Cream Day! Our team started celebrating a few days early with tasty treats from... http://t.co/QIgqAMhaj6"
6.2241405256484E+17,positive,"Seriously though, you guys have National Ice Cream Day? That's soooo Coool https://t.co/jm9WzImKhe"
6.22415173228216E+17,positive,"National Ice Cream Day Arrives on July 19 with These Shops Giving Out Free Ice Cream http://t.co/WEqal92r9k"
6.22422971680981E+17,positive,"@rhettandlink I think you guys are a little excited. National hot dog day is July 23rd."
6.2243600744763E+17,positive,"July 19th is National Ice Cream Day, one of my favorite days of the year! Cold ice cream on a hot summer day is a... http://t.co/LKt3tN6Jq0"
6.22436668025504E+17,positive,"It's National Ice Cream Day on Sunday, July 19. Get the ice cream scoop.  http://t.co/S6yXXQHzHk #nationalicecreamday"
6.22438941887631E+17,positive,"Tomorrow is National Ice Cream Day! Here's every place you can get free ice cream: https://t.co/IAkiZSiy1N http://t.co/RHXWAg32Pl"
6.22440916041769E+17,positive,"Hey, did you know National Ice Cream Day is Sunday, July 19th? Make sure you take a moment to enjoy a scoop of your favorite flavor! #YUM"
6.22447609387553E+17,positive,"PSA: National Ice Cream Day is tomorrow, July 19th. I just thought everyone should know."
6.22447951722467E+17,positive,"Don't let sensitive teeth keep you from enjoying National Ice Cream Day - Sunday, July 19! Learn more here.. http://t.co/NCin0DJUlc"
6.22457997411795E+17,positive,"@lovee_nothing We're actually going to the KPOP store on tuesday... xD"
6.22460383761179E+17,positive,"Sunday July 19 is National Ice Cream Day!  Come celebrate with a free scoop of ice cream at Altman's from 1 to 6PM! http://t.co/0IEZqTINbn"
6.22464854402535E+17,positive,"Tomorrow is National Ice Cream Day! Have a scoop, it fits into many of these healthy family tips! http://t.co/v8BFyQni23"
6.22469422075281E+17,positive,"Sunday 7/19 is National Ice Cream Day and we're celebrating with  $1 Vanilla cones! Come on by 4th &amp; Osuna Sunday from 12 to 5."
6.22470520596996E+17,positive,"Literally planning to go to the movies just so I can see the dell commercial and scream ITS JACK AND JACK! BUY CALIBRASKA ON THE 24TH!!"
6.22481465759125E+17,positive,"Sun. is National Ice Cream Day! Celebrate at @milburnorchards with FREE sundae toppings from 12noon-5pm. http://t.co/KxzN2JtqqX"
6.2250136982877E+17,positive,"@dobsonMEN Re-read TKAM on the train to Truro (long time since I read it). Will start Watchman tomorrow. No spoilers pls! :)"
6.22506404688101E+17,positive,"TOMORROW!!!! Where to Get FREE ICE CREAM on National Ice Cream Day - Sunday July 19th!!  Comment if you know of... http://t.co/ldodqlx8Jz"
6.22513583436337E+17,positive,"Good to know i'll be sharing my birthday with National Ice Cream Day tomorrow"
6.22522555853898E+17,positive,"July 19th... Best. Day. Ever. Happy National Ice Cream Day! Can you spot the five different things in these images? http://t.co/dpJ0NWB2XA"
6.22529270397706E+17,positive,"Sonic is celebrating National Hot Dog Day on Wednesday with discounted dogs http://t.co/EtnhaaoQpQ"
6.22531913400488E+17,positive,"Tomorrow is National Ice Cream Day!  Treat yourself with Homemade ice cream @TheSweetHouse1 #rowlett#icecream#sweets http://t.co/AvRmdNpdeF"
6.22539654638752E+17,positive,"Gotta have a Callahan's Hot Dog Thursday for National Hot Dog Day with all the trimmings Fries or Onion Rings and Root Beer."
6.22544136625783E+17,positive,"@TheJessicaHugh We do too! And tomorrow it National Ice Cream Day, so you are ahead of the game!"
6.22545583589458E+17,positive,"Tomorrow is National Ice Cream Day! How are you going to spend it? #bloggerperks #igotitfree https://t.co/eb8RTZYye3"
6.2254688172236E+17,positive,"@SI_MaggieGray TKaMB is her favorite book and Atticus is (was) her favorite literary character. I hear Comes a Watchman was the 1st book"
6.22547920827462E+17,positive,"Thanks to Ryan Braun's defense, catch and guns down runner at home, Brewers get out of 1st down 3. Was 3-0 with bases loaded and no out!"
6.22561601032471E+17,positive,"Tomorrow is National Ice Cream Day! Sunday July 19th #IceCreamDay Come on down for a FREE Homemade waffle cone with every Ice Cream order!"
6.22567236906144E+17,positive,"Watching the Bad Blood premiere at #TheStanGRAMMYs, but planning to release Feeling Myself vid tomorrow. http://t.co/1EGSIEnCik"
6.22571257356136E+17,positive,"Tomorrow is National Ice Cream Day. I will celebrate all day."
6.22584741351428E+17,positive,"Tomorrow is the big day!! Happy National Ice Cream Day! #icecreamday http://t.co/GqGIotqVHE"
6.2258609656474E+17,positive,"SUNDAY, JUNE 19TH is NATIONAL ICE CREAM DAY!!!  (Sorry for the short notice, but our A/C is now back up and... http://t.co/c80lBKopuw"
6.2258640157032E+17,positive,"Tomorrow is National Ice Cream Day. Do what you will with this knowledge. I'm probs gonna eat some ice cream."
6.22590683363217E+17,positive,"Tomorrow is National Ice Cream Day... don't you wish you had this adorable banner to celebrate?? https://t.co/lTL0gdbl53"
6.22593694579823E+17,positive,"And Josh Hamilton. Really this whole team right now. Incredible. Get punched in the mouth in the 8th and then do this. Awesome."
6.22604270563529E+17,positive,"Tomorrow, July 19, is National Ice Cream Day! Here are some of the specials you'll find around the country:  My... http://t.co/pbhTUK7zrK"
6.22622728420524E+17,positive,"Sunday, July 19th is National Ice Cream Day. Come celebrate with us! Get up to TWO free toppings with any... http://t.co/nChREYEZuw"
6.22622913867444E+17,positive,"Good Sunday morning...and welcome to National Ice Cream Day!  Warren says there is a lot to talk about between 6 &amp; 8. http://t.co/cf3n1nvPOg"
6.22679363926921E+17,positive,"Close your eyes and I'll kiss you, Tomorrow I'll miss you.Paul McCartney"
6.22685818361147E+17,positive,"This is going to be a fun 5 years. The makings of the next Prime Minister... George Osborne.... https://t.co/bqQ04NZcBV"
6.22728091773874E+17,positive,"And if it being Sunday weren't enough to make you happy, Hip Hip Hooray for National Ice Cream Day. Follow us all... http://t.co/BXk8eP8yjp"
6.22734154262782E+17,positive,"National Hot Dog Day on Thursday?  Come at me you muthas!"
6.22760306582889E+17,positive,"In case you need any ideas for National Ice Cream Day on Monday, we're just gonna put this picture riiiiiiight here. http://t.co/J7tsLUQs2c"
6.22760599680893E+17,positive,"National Ice Cream Day arrives this Sunday, July 19th, and you can celebrate by diving mouth-first into free ice... http://t.co/GMlLoBSGC3"
6.22762267197596E+17,positive,"Here's the scoop on how to get free ice cream on Sunday for National Ice Cream Day. http://t.co/g2uVZh5vIF"
6.22765623836324E+17,positive,"July 19th is National Ice Cream Day When you get the urge for a snack on a hot, humid summer night, what's (cont) http://t.co/CU1ZT8jS54"
6.2277313599837E+17,positive,"Very excited about this Tuesday night @MotorCycleNight free iced coffee and smoothies courtesy of Dunkin' Donuts will be there set up."
6.22775098156696E+17,positive,"Today is National Ice Cream Day, healthy and refreshing!! Come and enjoy with us!! Have a great Sunday! #nyceats #nyc http://t.co/QwYpyEBpG7"
6.22779054383628E+17,positive,"Today is about to become our new favorite holiday. It's official: July 19th is National Ice Cream Day! We found... http://t.co/n1h9TluxMK"
6.2278043764829E+17,positive,"Today is National Ice Cream Day, healthy and refreshing!! Come and enjoy this day with us!! Have a great Sunday! http://t.co/Hr8W5jTc9K"
6.22798222524838E+17,positive,"July 19th is National Ice Cream Day, are you going to celebrate with your favorite flavor? #therealhungergames #yummy http://t.co/HYuoOA7Uw9"
6.22802856668631E+17,positive,"Happy National Ice Cream Day!! My kind of day!!! Happy Sunday!! http://t.co/D4o4lj1Qlg"
6.22806865605321E+17,positive,"Thursday July 23rd is National Hot Dog Day!   What a better way than having one ""All the Way?"" http://t.co/w8Cg8bX53D"
6.22808788823843E+17,positive,"Paul dunne joint 1st in open. Brilliant golf from the amateur. #TheOpenChampionship"
6.2281131361452E+17,positive,"It's National Ice Cream Day? I may have to do something about that..."
6.22812557489771E+17,positive,"Since today is National Ice Cream Day, does that mean that tomorrow is the observation of National Ice Cream Day?"
6.22813892088042E+17,positive,"Celebrating National Ice Cream Day with my fellow interns on this beautiful Sunday #andalsoPanera @Logs2424"
6.22814667434512E+17,positive,"Would be amazing to see Paul Dunne go out and win the famous Claret Jug tomorrow !!!"
6.22815213415305E+17,positive,"Paul Dunne is playing lights out today at @TheOpen, it would be awesome to see an amateur in contention coming down the stretch tomorrow"
6.22816235684778E+17,positive,"July 19th is National Ice Cream Day, are you going to celebrate with your favorite flavor?... http://t.co/rRKjd7R5Yc http://t.co/doq8r1mlWj"
6.22816475628327E+17,positive,"Paul Dunne is the real deal, some feeling for the lad walking up the 18th fairway to that reception leading #TheOpen #CoolnessPersonified"
6.2281731367952E+17,positive,"Good going Paul Dunne #BritishOpen  #Amateur ... Tied for lead and on 18th"
6.22818172173947E+17,positive,"Isn't it remarkable how well Paul Dunne is handling this lead #TheOpen2015 some leaderboard for tomorrow http://t.co/h4LSp6nODm"
6.22818480316916E+17,positive,"What a round for Paul Dunne.  Rooting for the young Irishman amateur hard tomorrow."
6.22818728158327E+17,positive,"What a round from Paul Dunne, and with that he could be going off in the last group tomorrow #TheOpen"
