6.2077178955622E+17,positive,"Best email of the day: Amazon informed me my copy of ""Go Set a Watchman"" will be here TOMORROW! YAY! 2 days earlier to literary heaven!"
6.20805945476678E+17,positive,"What I would give to meek K-Rod and Ryan Braun tomorrow while at the All-Star game representing the @Brewers thanks to @esurance"
6.20811912369041E+17,positive,"Iron maiden's new album book souls  comes out   September 4 can't wait to hear it"
6.20818226360947E+17,positive,"Harper Lee's Go Set a Watchman on sale tomorrow. hopefully there are still copies in the nearest bookstore!"
6.20894187769188E+17,positive,"Wishing the best for the new Service Chiefs.  May they find wisdom and knowledge to fight Boko Haram #GodBlessNigeria"
6.20922198249882E+17,positive,"Did someone say Christmas in July?! Go Set a Watchman comes out TODAY! Oh, and I'm busy for the rest of today. No reason. #booknerd"
6.20933187963716E+17,positive,"Need to run to the bookstore to pick up a copy of Go Sat a Watchman by Paul Blart. #HappyReading"
6.20998361743757E+17,positive,"Did you know the 23rd is National Hot Dog Day? We're giving away free hot dogs to all our fans at the game! http://t.co/SvywShFsif"
6.21022505126335E+17,positive,"2.5 million people watched Miss USA on Reelz! this Sunday! Congrats to the true winner @ReelzChannel!"
6.21034773134344E+17,positive,"Did you hear about Harper Lee's 3rd novel? ;) http://t.co/5PrB1SgzXU Don't forget to put Go Set a Watchman on hold at your library!"
6.21039806047351E+17,positive,"I may not be Miss USA but I am still Miss Minnesota USA! I am looking forward to the appearances I have coming up!! #bemorethanpretty"
6.21062362859184E+17,positive,"National Ice Cream day is Sunday July 19th! We are ready to celebrate it on Thursday!!   We will be treating the... http://t.co/sIHzeE8ZBp"
6.21066477576307E+17,positive,"Sunday is National Ice Cream Day!   We will have SUPERCold Science Shows at 2:00 &amp; 4:00pm with samples of Liquid... http://t.co/xppe1YuNCA"
6.21077777287135E+17,positive,"Don't have plans for National Ice Cream Day this Sunday? Well, now you do! Come celebrate by getting a Dole Whip... http://t.co/SKCYewlguZ"
6.21141891460022E+17,positive,"Enjoy the summer, celebrate National Ice Cream Day this Sunday! Visit Honey Cup in the Channel Islands Harbor,... http://t.co/Wt9KGpSrRJ"
6.21149890161308E+17,positive,"K-Rod is just trying to set up Ryan Braun for a walk off grand slam in the 9th. He's all about making his teammates look good. #selfless"
6.2116037904187E+17,positive,"Ryan Braun making the ever so smart ""Stretch To A Triple When Down 4 Runs in the 9th"""
6.21160565923123E+17,positive,"Ryan Braun with a 9th inning Triple in the All-Star Game! Doing his part to get the #Brewers homefield adv--nevermind."
6.21200553847054E+17,positive,"Catch Paul McCartney on Saturday Night Live tonight!"
6.21227549805429E+17,positive,"This may be the coolest thing on the 'net. Def my favorite. &gt; Soul Train - Papa Was A Rolling Stone https://t.co/O9ib4Ylm7z via @YouTube"
6.21290198605951E+17,positive,"Delivery has just arrived for Sunday's National Ice Cream Day. Staff are getting excited here for their sundae's!... http://t.co/PnbAq8HalS"
6.21299438313566E+17,positive,"Congratulations to Olivia Jordan, who won Miss USA on Sunday!!  Olivia worked with us for several years while at... http://t.co/ahIJneVBx9"
6.21319689633989E+17,positive,"Harper Lee's second novel Go Set a Watchman may be block-buster; but the big read is Charles Dickens' All the Year Round."
6.21326803148259E+17,positive,"@BaekDoXiuHun Hi! My bias is KAI bc he stole my heart the 1st tym I saw him in Growl. He is my 1st love in KPOP &amp; it's not changing til now"
6.21366390646247E+17,positive,".@MiamiSmokers is joining us for National Hot Dog day on the 23rd. Hawt dawg! http://t.co/U8VdvHJq2e http://t.co/leWPQRYNjs"
6.21369373270405E+17,positive,"Go Set a Watchman's UK sales top 100,000 in one day | Books | @GuardianBooks http://t.co/zUrMoNRHKk"
6.21371215958159E+17,positive,"Whatever thoughts and feelings Watchman is giving you, come along on July 29th to chat all things Mockingbird! It'll be a lively discussion!"
6.21371407897895E+17,positive,"With flashes of flesh and impressive resumes, Miss USA was crowned Sunday, after the pageant was shunned by major networks following"
6.2137393354836E+17,positive,"Congratulations to Ylianna Guerra! 1st runner up @ the Miss USA this past weekend! Photo:Darren Decker,Josh Brasted http://t.co/UhYftP7yAN"
6.21389762570637E+17,positive,"Sunday is National Ice Cream Day! Take the CapeFLYER to get your ice cream fix! @4SeasIceCream @Katiesicecream http://t.co/IuBDkP0PIo"
6.21413107907318E+17,positive,"National Hot Dog Day is July 23, come join us for the all American celebration."
6.21446934130258E+17,positive,"In #Toronto for the #PanAmGames?  Wanna party Gangnam Style with 100's of Kpop fans? See you Friday night. https://t.co/6bv2MA8YQS  #PanAm"
6.21469425401729E+17,positive,"May we remind folks National Hot Dog Day is coming up on July 23rd - blowout specials that day! #foodporn #nomnom http://t.co/CQ4wFAAfPP"
6.21498706928501E+17,positive,"I can't wait to go home this weekend, relax, see my pets, eat homemade food and read Go Set a Watchman. Is it Friday yet?"
6.21510717452223E+17,positive,"@jackjackjohnson   @jackgilinsky  Am i the only one EXCITED about Calibraska coming out July 24th?! http://t.co/5tulGARM0V"
6.2153965008821E+17,positive,"@robotovee yeah i still remember their HQ at Hongdae. So small. So happy that they r the 3rd largest company in Kpop now"
6.21542336493957E+17,positive,"Olivia Jordan is the 2nd American woman to hold the title of both Miss World America and Miss USA http://t.co/BguBzbBA83"
6.21584718140715E+17,positive,"Pre-Oder Available For Calibraska on July 24!! I'll order it right a way as well should everyone else! #CalibraskaEP"
6.21651406064325E+17,positive,"#TBT - Who doesn't love it when the ice cream truck comes to visit?  National Ice Cream Day is Sunday, July 19th! http://t.co/dKbvWy43Rw"
6.21671339569599E+17,positive,"So I got the job at Dunkin and I'm leaving for Cali Wednesday"
6.21673625440096E+17,positive,"National Ice Cream Day is on Sunday. What better way to celebrate than to check out these ice cream treats you... http://t.co/p12qqiImmm"
6.21677530337157E+17,positive,"Wonder how it feels like to be Paul McCartney. Like on throw back Thursday does he look back and marvel at the time he was a Beatle?"
6.21679290728346E+17,positive,"Singing Rising Sun out loud has got to be one of the most exhilirating and stress relieving things known to KPop fans haha  RISIIIIINGGGGGGG"
6.21704956769358E+17,positive,"Another Iron Maiden beer out? This may mean another review is on the way"
6.21715587882988E+17,positive,"Sarah from @moreatmidday interviewed Bradley for National Ice Cream Day. Catch the segment Friday 12:00 ch4 to see... http://t.co/YjRJgclEh1"
6.21728532629221E+17,positive,"This Sunday is National Ice Cream Day! Celebrate it by making some delicious homemade... http://t.co/klTNbWWI4F http://t.co/6gyr8kEeDM"
6.21747884053148E+17,positive,"I bought myself a ticket for Zac Brown Band in Philly August 15. Super excited!! I'm next to the pit right up front."
6.21762070619492E+17,positive,"lacis logic: gets 3rd and 4th ear holes pierced on the day she has a dunkin shift  (: (:"
6.21773633397129E+17,positive,"National Ice Cream Day is this Sunday!   We will have free random give-aways all day!  #welovebensons #nationalicecreamday"
6.21775272619209E+17,positive,"We like to have some fun at our community. Come to the pool on July 23rd, 2-3pm, to celebrate National Hot Dog Day! http://t.co/LOcPxmpSfc"
6.21805057173004E+17,positive,"Sunday is National Ice Cream Day, but we have the best creams minus the calories #constantcontact http://t.co/4N7lo5wN3X"
6.21808920114278E+17,positive,"FYI Philly's top spots to celebrate National Ice Cream Day: July 19th is National Ice Cream Day and the Philad... http://t.co/CRWHzQyHos"
6.21832130960585E+17,positive,"Sunday, July 19th is National Ice Cream Day! Come to Cold Front and get a free mini cone with any purchase! #icecream http://t.co/gVCM2wXz6P"
6.21876089095352E+17,positive,"So Calibraska which be fully released on the 24th! A whole week earlier, aren't we lucky!"
6.21886745819394E+17,positive,"Iron Maiden Trooper British Beer smashing through 10 million pint barrier just 2 yrs special limited edition Trooper 666 be available Oct"
6.21901517910454E+17,positive,"Not An Apology and Calibraska both come out on the 24th. I'm so excited @JackJackJohnson @jackgilinsky @BeaMiller"
6.21956099386831E+17,positive,"FYI @alexispetridis on Kim K's Rolling Stone cover is, line for line, the funniest piece in @g2filmandmusic today http://t.co/0edfXsAWHW"
6.21973173551153E+17,positive,"@RandyOrton can't wait for sunday at #Battleground randy orton is going to distroy sheamus."
6.21980265880097E+17,positive,"Friday tunes!!!! Best band in the world is Iron Maiden =P  #PS4share http://t.co/vbgaEAhi5o"
6.21986234102059E+17,positive,"Ian McKellen reciting Taylor Swift's Bad Blood lyrics is just amazing http://t.co/gMuVqsJtmS http://t.co/uySOzoXppR"
6.21996565876634E+17,positive,"Wow, people really go in on the extra sugary donuts at 6:30am on a Friday. Picking up our box o' joe at Dunkin. #production"
6.22002981874074E+17,positive,"#EidMubarak ,May Allah Purify the souls of the victims of Insurgency and Aid us with necessary strength to fight Boko Haram @Gidi_Traffic"
6.22011958104052E+17,positive,"Saturday is National Hot Dog Day.  Celebrate accordingly with ketchup &amp; relish."
6.2203149614517E+17,positive,"This Sunday is National Ice Cream Day! We will be offering free gelato on the patio all Day! Flavors include... http://t.co/WRFYqaNwH0"
6.22036294059713E+17,positive,"It's Friday and National Ice Cream Day and Food Truck Friday @moosebtown so make sure you enjoy! #btowneats"
6.22043103747183E+17,positive,"Did you know Sunday is National Ice Cream Day? What's your favorite flavor? http://t.co/U9mgaUQXR9"
6.22043326913495E+17,positive,"Sunday's National Ice Cream Day, but celebrate any day with our housemade sorbets! What do you want to try next? https://t.co/eLhlF0P1X2"
6.22050099519209E+17,positive,"Carvel Ice Cream is celebrating National Ice Cream Day, Sunday, July 19, with buy one, get one soft serve ones.... http://t.co/waAvWSE9dX"
6.22056816025797E+17,positive,"National Hot Dog Day is coming up on July 23rd! Be one of the first 300 customers on Thursday July 23rd and get a... http://t.co/d1FarptWoO"
6.22056991691801E+17,positive,"National Ice Cream Day is this Sunday. Be prepared to stay healthy with this delicious 3-ingredient recipe. http://t.co/3wa3pRgWld"
6.2205771024316E+17,positive,"Iron Maiden star sells his Essex home (pub included!) - Yes Please (well it is Friday!) http://t.co/pMwIA1lBD3"
6.2205794041806E+17,positive,"@TyleKurner That's the 4th best single. Though I'll admit that Bad Blood needs a combo of the remix &amp; album version bc apart, they're weaker"
6.22058283927491E+17,positive,"Tomorrow is National Hot Dog Day! Get out on the town and treat yourself to a few of Houston's best dogs--http://t.co/3MYwZvtMW5 #HotDogDay"
6.2205962624727E+17,positive,"Sunday is National Ice Cream Day. How could you miss that? Here's some food inspiration from @JinjuuLDN http://t.co/m6tSkqY5mE"
6.2206353469687E+17,positive,"National Ice Cream Day is Sunday but the fun 101.3 staff is celebrating today with delicious Weis quality ice... http://t.co/8IcV5N0mqf"
6.220662566661E+17,positive,"How about a little Facebook Fun Friday! Like this post for a chance to win a $10 gift card to Dunkin' Donuts.... http://t.co/qcZKO1xbFb"
6.22075001731195E+17,positive,"Did you know this Sunday is National Ice Cream Day? At ABCO, this is a fun way for our team to enjoy the end of... http://t.co/e67WFY5GaV"
6.22075910095815E+17,positive,"Your Pie Greenville is celebrating National Ice Cream Day this Sunday by offering free gelato! Make sure you stop... http://t.co/0lgu9l8AA7"
6.22081038169317E+17,positive,"THIS should brighten the day AND make your weekend even better! Free ice cream on Sunday for National Ice Cream Day! http://t.co/BbrCR2UFgK"
6.22082082995634E+17,positive,"Sunday is National Ice Cream Day. BUT ... we think it's fine to celebrate early. http://t.co/RAzfE30PAJ"
6.22086372824723E+17,positive,"National Ice Cream Day is this Sunday! How about we celebrate early with @BucksIC? Open today 'til 5! http://t.co/aQoBSYqK53"
6.2208976636912E+17,positive,"The husband of one of our Associate Producers just made Rolling Stone's list of Top Ten Bands to Watch! http://t.co/Z67xLxzPUK #music #film"
6.22095326795694E+17,positive,"Make sure you eat plenty of ice cream this Sunday! It's National Ice Cream Day! http://t.co/7SuL54iAeQ http://t.co/nSq9PVln6A"
6.22097967370097E+17,positive,"Did you know - this Sunday is National Ice Cream Day! To celebrate, I'll be tucking in to my favourite ice cream,... http://t.co/5HiUkLH4ey"
6.22102119269704E+17,positive,"I Like Iron Maiden (Rampe) racing tomorrow in the last heat at 280m Best of luck. Lets cheers him little bit!... http://t.co/ovv4zbjBuw"
6.22103728728879E+17,positive,"Happy (almost) National Ice Cream Day! We're running a #FlavorFaceoff -may the best flavor win http://t.co/TSnRGB4ScW http://t.co/nNTKiGDQuV"
6.22105561459372E+17,positive,"National Ice Cream Day is THIS Sunday! See you at Cold Stone? #icecreammonth http://t.co/xuowLhujoe"
6.22111606135243E+17,positive,"@SwanSauce  Sunday is going to be a good day for you. It's National Ice Cream Day!"
6.22113539046507E+17,positive,"Sunday, July 19 is National Ice Cream Day. Let's all celebrate with   a delicious ice cream cone, a smoothie, or... http://t.co/PZAWeTdnm8"
6.22115272183444E+17,positive,"T.G.I.F.: National Hot Dog Day is Saturday, July 18th.  Where to find the best hot dog in Orlando?  Stop by Hot... http://t.co/DAeKtq0yLi"
6.2211584185378E+17,positive,"I know it may sound strange to many, but it's incredible how Iron Maiden music made me relax #music"
6.22117503125336E+17,positive,"Sunday is National Ice Cream Day, here's a sweet treat you can make at home http://t.co/IIbvqxGFMe http://t.co/vw7jzMQbCn"
6.22117783791235E+17,positive,"Sunday is National Ice Cream Day - here are some awesome deals on ice cream for you to check out!  http://t.co/nU9NCli2u6"
6.22119071186874E+17,positive,"Sunday is National Ice Cream Day! Get your favorite scoop this weekend &amp; enjoy the nice weather! #FunFactFriday #SundaySundae #HappyFriday"
6.22126711367434E+17,positive,"National Ice Cream Day is Sunday - yes, there's a day for everything. Start your weekend off with a healthy... http://t.co/lJWiBr4Doc"
6.22130037286916E+17,positive,"Here's a list of every place you can get free ice cream for National Ice Cream Day this Sunday! http://t.co/0x3OSeqZnR"
6.2213067704832E+17,positive,"Tomorrow is National Hot Dog Day. If you are in Brighton drop by @harrys_hots"
6.2213691613005E+17,positive,"On Sunday, when it's HOT &amp; also National Ice Cream Day, we'll have homemade ice cream! Try an ice cream sandwich,... http://t.co/GEar20suHd"
6.22146116704989E+17,positive,"Did you know that Sunday is National Ice Cream Day? Make sure to grab a scoop to celebrate! #NationalIceCreamDay http://t.co/mGHc0pLPxW"
6.22152106573742E+17,positive,"National Ice Cream Day is July 19, and to 'top it off' we're offering 25% off all our ice cream toppings! http://t.co/OqiaYn24ht"
6.22156727522341E+17,positive,"We met @aleissacara at our 1st Eat to the Beat event at @LIVE1015 &amp; love her cover of Bad Blood by @taylorswift13 #FF http://t.co/xr7bZfOvGr"
6.22156783922975E+17,positive,"National Ice Cream Day is Sunday! Celebrate with organic ice cream from Three Twins! ONLY $3.59/pint! #sanfrancisco http://t.co/6JsLFrki6W"
6.22157295393227E+17,positive,"Happy Birthday My 1st namja bias in Kpop, Lee Taemin, Taem i love u, i miss u in the past #HappyTaeminDay"
6.22165174510731E+17,positive,"This Sunday is National Ice Cream Day. Do you have a favorite ice cream book? http://t.co/8dioD291yu"
6.22173504931254E+17,positive,"I just learned that July 19 is National Ice Cream Day. MUST CELEBRATE! Frosty Paws for ALL! (that's as close as I'm getting to ice cream)"
6.22179911587906E+17,positive,"Apparently it's National Ice Cream Day on Sunday. You better believe that's all I'm going to eat all day long."
6.22180925946737E+17,positive,"YUM! National Ice Cream Day is Sunday, July 19th. Enjoy a treat from Dairy Queen in the food court or at Nieve de... http://t.co/4yzNJduZ8i"
6.22183126605808E+17,positive,"National Ice Cream Day will hit the country this Sunday; several local #icecream spots plan on making it a #sweet one http://t.co/s0SA6dxQeS"
6.22207341971284E+17,positive,"I got my ticket to see Paul McCartney on the 31st, and I still can't believe this is happening #Lolla"
6.22215530112516E+17,positive,"Watching @Collin_McHugh make Josh Hamilton whiff is a wonderful, wonderful thing. C'mon @astros. http://t.co/pLTDsHVKAL"
6.22221861150003E+17,positive,"@BrooksCraven I would cry so much.. I'm waiting to dunk in Sept with friends. Our theme is ""dunkin ugly. because who dunks pretty? not 16"""
6.22223942405624E+17,positive,"Thank so much for joining me tonight! Have an excellent weekend and I'll see you Monday! Iron Maiden ~Misty~... http://t.co/3hoLmtYTdx"
6.22224678015369E+17,positive,"Make your own Sundae on Sunday with us at Pretend City! Enjoy National Ice Cream Day on us! http://t.co/vO3Vi8yHpi"
6.22284713617535E+17,positive,"Ronda Rousey gave serial woman-beater Floyd Mayweather a verbal TKO on the ESPYs red carpet Wednesday night. http://t.co/XErELkrodR"
6.22306992401588E+17,positive,"Hip Hop with some KPop flavour today! Beginner Hip Hop w/Vincent every Wednesday and Friday from 6pm to 7:30pm!... http://t.co/4e65Z4L9Nr"
