6.2077178955622E+17,positive,"Best email of the day: Amazon informed me my copy of ""Go Set a Watchman"" will be here TOMORROW! YAY! 2 days earlier to literary heaven!"
6.20805945476678E+17,positive,"What I would give to meek K-Rod and Ryan Braun tomorrow while at the All-Star game representing the @Brewers thanks to @esurance"
6.20811912369041E+17,positive,"Iron maiden's new album book souls  comes out   September 4 can't wait to hear it"
6.20818226360947E+17,positive,"Harper Lee's Go Set a Watchman on sale tomorrow. hopefully there are still copies in the nearest bookstore!"
6.20894187769188E+17,positive,"Wishing the best for the new Service Chiefs.  May they find wisdom and knowledge to fight Boko Haram #GodBlessNigeria"
6.20922198249882E+17,positive,"Did someone say Christmas in July?! Go Set a Watchman comes out TODAY! Oh, and I'm busy for the rest of today. No reason. #booknerd"
6.20933187963716E+17,positive,"Need to run to the bookstore to pick up a copy of Go Sat a Watchman by Paul Blart. #HappyReading"
6.20998361743757E+17,positive,"Did you know the 23rd is National Hot Dog Day? We're giving away free hot dogs to all our fans at the game! http://t.co/SvywShFsif"
6.21022505126335E+17,positive,"2.5 million people watched Miss USA on Reelz! this Sunday! Congrats to the true winner @ReelzChannel!"
6.21034773134344E+17,positive,"Did you hear about Harper Lee's 3rd novel? ;) http://t.co/5PrB1SgzXU Don't forget to put Go Set a Watchman on hold at your library!"
6.21039806047351E+17,positive,"I may not be Miss USA but I am still Miss Minnesota USA! I am looking forward to the appearances I have coming up!! #bemorethanpretty"
6.21062362859184E+17,positive,"National Ice Cream day is Sunday July 19th! We are ready to celebrate it on Thursday!!   We will be treating the... http://t.co/sIHzeE8ZBp"
6.21066477576307E+17,positive,"Sunday is National Ice Cream Day!   We will have SUPERCold Science Shows at 2:00 &amp; 4:00pm with samples of Liquid... http://t.co/xppe1YuNCA"
