['6.22207341971284E+17', 'positive', "I got my ticket to see Paul McCartney on the 31st, and I still can't believe this is happening #Lolla"]
['6.22221861150003E+17', 'positive', '@BrooksCraven I would cry so much.. I\'m waiting to dunk in Sept with friends. Our theme is "dunkin ugly. because who dunks pretty? not 16"']
['6.22224678015369E+17', 'positive', 'Make your own Sundae on Sunday with us at Pretend City! Enjoy National Ice Cream Day on us! http://t.co/vO3Vi8yHpi']
['6.22306992401588E+17', 'positive', 'Hip Hop with some KPop flavour today! Beginner Hip Hop w/Vincent every Wednesday and Friday from 6pm to 7:30pm!... http://t.co/4e65Z4L9Nr']
['6.22368052802363E+17', 'positive', 'If you missed Ian McKellan reading lyrics to Bad Blood you need to right that wrong right now http://t.co/gMuVqsJtmS http://t.co/YB7nspvu1J']
['6.22408271643542E+17', 'positive', 'We are partnering up with lyft this Sunday for National Ice Cream Day. Check out there Facebook page for details. http://t.co/WWNzmBDIm4']
['6.22413165121421E+17', 'positive', 'Yum! This Sunday is National Ice Cream Day! Our team started celebrating a few days early with tasty treats from... http://t.co/QIgqAMhaj6']
['6.22414975299158E+17', 'positive', 'Friends be ready to celebrate National Ice Cream Day tomorrow with Graeters! https://t.co/i88sJg22ke']
['6.22422971680981E+17', 'positive', '@rhettandlink I think you guys are a little excited. National hot dog day is July 23rd.']
['6.2243600744763E+17', 'positive', 'July 19th is National Ice Cream Day, one of my favorite days of the year! Cold ice cream on a hot summer day is a... http://t.co/LKt3tN6Jq0']
['6.22437801968161E+17', 'positive', "National Ice Cream Day is tomorrow!  You'll want to check these out. Are there Michigan additions?... http://t.co/dDZim6bzr6"]
['6.22440916041769E+17', 'positive', 'Hey, did you know National Ice Cream Day is Sunday, July 19th? Make sure you take a moment to enjoy a scoop of your favorite flavor! #YUM']
['6.22447609387553E+17', 'positive', 'PSA: National Ice Cream Day is tomorrow, July 19th. I just thought everyone should know.']
['6.22454075548807E+17', 'positive', "Here's the scoop: Sunday is National Ice Cream Day http://t.co/BOhjLgBo4S #usa #top #stories"]
['6.22460383761179E+17', 'positive', "Sunday July 19 is National Ice Cream Day!  Come celebrate with a free scoop of ice cream at Altman's from 1 to 6PM! http://t.co/0IEZqTINbn"]
['6.22464854402535E+17', 'positive', 'Tomorrow is National Ice Cream Day! Have a scoop, it fits into many of these healthy family tips! http://t.co/v8BFyQni23']
['6.2246968579634E+17', 'positive', "Tomorrow is National Ice Cream Day. Just in case you can't make it to the dining hall to satisfy your craving, here are some stores......"]
['6.22481465759125E+17', 'positive', 'Sun. is National Ice Cream Day! Celebrate at @milburnorchards with FREE sundae toppings from 12noon-5pm. http://t.co/KxzN2JtqqX']
['6.2250136982877E+17', 'positive', '@dobsonMEN Re-read TKAM on the train to Truro (long time since I read it). Will start Watchman tomorrow. No spoilers pls! :)']
['6.22508341487493E+17', 'positive', '@transgirl_mom Debi, will you be taking all THREE of your kids (including hubby) out for ice cream on National Ice Cream Day on Sunday?? ;-)']
['6.22522555853898E+17', 'positive', 'July 19th... Best. Day. Ever. Happy National Ice Cream Day! Can you spot the five different things in these images? http://t.co/dpJ0NWB2XA']
['6.22529270397706E+17', 'positive', 'Sonic is celebrating National Hot Dog Day on Wednesday with discounted dogs http://t.co/EtnhaaoQpQ']
['6.22532027284333E+17', 'positive', 'In addition to Bad Blood, my brain is also shuffling the Wonder Woman theme and California Gurls. Still better than November Rain.']
['6.22544136625783E+17', 'positive', '@TheJessicaHugh We do too! And tomorrow it National Ice Cream Day, so you are ahead of the game!']
['6.22545583589458E+17', 'positive', 'Tomorrow is National Ice Cream Day! How are you going to spend it? #bloggerperks #igotitfree https://t.co/eb8RTZYye3']
['6.22547534506951E+17', 'positive', '#Brewers Tweets: Huge double play in the 1st. Ryan Braun with the catch and perfect toss home. #MILvsPIT #MLB http://t.co/xIb014teyV']
['6.22561601032471E+17', 'positive', 'Tomorrow is National Ice Cream Day! Sunday July 19th #IceCreamDay Come on down for a FREE Homemade waffle cone with every Ice Cream order!']
['6.22567236906144E+17', 'positive', 'Watching the Bad Blood premiere at #TheStanGRAMMYs, but planning to release Feeling Myself vid tomorrow. http://t.co/1EGSIEnCik']
['6.22584267340665E+17', 'positive', 'Tomorrow is National Ice Cream Day! How about celebrating with this delicious treat... http://t.co/bkyoS174Dm']
['6.2258609656474E+17', 'positive', 'SUNDAY, JUNE 19TH is NATIONAL ICE CREAM DAY!!!  (Sorry for the short notice, but our A/C is now back up and... http://t.co/c80lBKopuw']
['6.2258640157032E+17', 'positive', "Tomorrow is National Ice Cream Day. Do what you will with this knowledge. I'm probs gonna eat some ice cream."]
['6.22592324976009E+17', 'positive', 'Tomorrow is National Ice Cream Day so make sure to get the cream in your mouths']
['6.22604270563529E+17', 'positive', "Tomorrow, July 19, is National Ice Cream Day! Here are some of the specials you'll find around the country:  My... http://t.co/pbhTUK7zrK"]
['6.22622728420524E+17', 'positive', 'Sunday, July 19th is National Ice Cream Day. Come celebrate with us! Get up to TWO free toppings with any... http://t.co/nChREYEZuw']
['6.22674645242786E+17', 'positive', "let's do it tomorrow everyone who buys a coffee from dunkin donuts please donate your cup to this amazing project  https://t.co/Sc7LVwgmgd"]
['6.22685818361147E+17', 'positive', 'This is going to be a fun 5 years. The makings of the next Prime Minister... George Osborne.... https://t.co/bqQ04NZcBV']
['6.22728091773874E+17', 'positive', "And if it being Sunday weren't enough to make you happy, Hip Hip Hooray for National Ice Cream Day. Follow us all... http://t.co/BXk8eP8yjp"]
['6.22747886045E+17', 'positive', "@JohnLusher @VAinParadise @AceConcierge Happy Sunday &amp; National Ice Cream Day! Who's going out for a cone today?"]
['6.22760599680893E+17', 'positive', 'National Ice Cream Day arrives this Sunday, July 19th, and you can celebrate by diving mouth-first into free ice... http://t.co/GMlLoBSGC3']
['6.22762267197596E+17', 'positive', "Here's the scoop on how to get free ice cream on Sunday for National Ice Cream Day. http://t.co/g2uVZh5vIF"]
['6.2276829484039E+17', 'positive', "The third Sunday in July means it's National Ice Cream Day! Enjoy the weather and your favorite scoop or two today! http://t.co/enmPo1Yskv"]
['6.22775098156696E+17', 'positive', 'Today is National Ice Cream Day, healthy and refreshing!! Come and enjoy with us!! Have a great Sunday! #nyceats #nyc http://t.co/QwYpyEBpG7']
['6.22779054383628E+17', 'positive', "Today is about to become our new favorite holiday. It's official: July 19th is National Ice Cream Day! We found... http://t.co/n1h9TluxMK"]
['6.22790521757532E+17', 'positive', "It's National Ice Cream Day see you tomorrow Instagram."]
['6.22802856668631E+17', 'positive', 'Happy National Ice Cream Day!! My kind of day!!! Happy Sunday!! http://t.co/D4o4lj1Qlg']
['6.22806865605321E+17', 'positive', 'Thursday July 23rd is National Hot Dog Day!   What a better way than having one "All the Way?" http://t.co/w8Cg8bX53D']
['6.22809916126986E+17', 'positive', 'The Leader on the Sunday of the British Open and Paul Dunne is still 20/1. Crazy!']
['6.22812557489771E+17', 'positive', 'Since today is National Ice Cream Day, does that mean that tomorrow is the observation of National Ice Cream Day?']
['6.22813892088042E+17', 'positive', 'Celebrating National Ice Cream Day with my fellow interns on this beautiful Sunday #andalsoPanera @Logs2424']
['6.22815054883369E+17', 'positive', 'Paul Dunne made for life unless he blows up tomorrow. Sponsors be all over him #TheOpen2015']
['6.22816235684778E+17', 'positive', 'July 19th is National Ice Cream Day, are you going to celebrate with your favorite flavor?... http://t.co/rRKjd7R5Yc http://t.co/doq8r1mlWj']
['6.22816475628327E+17', 'positive', 'Paul Dunne is the real deal, some feeling for the lad walking up the 18th fairway to that reception leading #TheOpen #CoolnessPersonified']
['6.22817600226075E+17', 'positive', '@JamieRKinnin Its wide open at the Open Championship, should be a cracker tomorrow, good luck to amateur Paul Dunne who started at 1,500/1']
['6.22818480316916E+17', 'positive', 'What a round for Paul Dunne.  Rooting for the young Irishman amateur hard tomorrow.']
['6.22818728158327E+17', 'positive', 'What a round from Paul Dunne, and with that he could be going off in the last group tomorrow #TheOpen']
['6.22818771217056E+17', 'positive', 'Super round from Paul Dunne! Exciting day ahead tomorrow! #TheOpen']
['6.22818966700978E+17', 'positive', 'What an accomplishment by Paul Dunne, hope he comes out firing tomorrow #TheOpen']
['6.22819185018729E+17', 'positive', 'Well done Paul Dunne!! Played a great round of golf today. Could he actually win #TheOpen2015 tomorrow????']
['6.22819249300611E+17', 'positive', 'Amazing round from Paul Dunne, fantastic to see amateurs not only making the cut but actually contending.Hope he does well tomorrow #theopen']
['6.22819329327931E+17', 'positive', 'Some round by Paul Dunne at St Andrews. Shoot that tomorrow and he wins. #Ireland']
['6.22819495447527E+17', 'positive', '@TheOpen well done to Paul Dunne excellent play today young man! Keep it together tomorrow #leading']
['6.2281996116208E+17', 'positive', 'Would love to see Paul Dunne make things interesting tomorrow at @TheOpen. What a great story']
['6.22820573270385E+17', 'positive', 'Paul Dunne has played like a hero! Hope he wins tomorrow !!']
['6.2282134910761E+17', 'positive', "Great round @TheOpen for Paul Dunne #doingirelandproud can't believe I'm going to miss the last day tomorrow"]
['6.22821832652145E+17', 'positive', "Delighted for that young man Paul Dunne making the British Isles so proud today.  A bad round tomorrow &amp; you'll be Irish again #TheOpen2015"]
['6.22822918964314E+17', 'positive', 'Paul Dunne had some day today at St.Andrews... Brilliant achievement so far for an amateur, be great to see him stay in touch tomorrow.']
['6.22823116729909E+17', 'positive', 'Paul Dunne on walking up the 18th hole at St. Andrews as a co-leader: "That was about as much fun as anyone could have in golf, ever."']
['6.22823618284794E+17', 'positive', 'Absolutely awesome interview with Paul Dunne just now. Kinda pulling for the amateur to lift the jug tomorrow.']
['6.22824054916035E+17', 'positive', 'Superb. Brilliant. Stunning. We need say no more about @TheOpen so far and wish Paul Dunne good luck for Monday. #proud #thedream']
['6.22824529413313E+17', 'positive', '1500:1 Vegas odds on Paul Dunne actually making it to the final rnd.. No matter what happens be proud!! Go get it Mon bud!! #AmateurChampion']
['6.2282469834326E+17', 'positive', 'Paul Dunne: "The ball does what you tell it to do." We all know he\'s one to watch now! Brilliant #TheOpen https://t.co/E6JX9jIkmw']
['6.22825002467987E+17', 'positive', "Fuck my bets and potential winnings!!  I want Paul Dunne to win this!   C'mon Paul!!  #TheOpen2015"]
['6.22826836310032E+17', 'positive', 'Paul Dunne, an amateur, shares Open lead going into final round. Amazing! Padraig is 5th: http://t.co/xq4ORC4c7c']
['6.22829448094618E+17', 'positive', 'The side project of Iron Maiden bassist Steve Harris is out on the road! Playing live Bristol Bierkeller 30th... http://t.co/ECl0tqD98t']
['6.22830303850181E+17', 'positive', "Tough 3rd round for Dustin Johnson, but he's five shots back. Another 65 tomorrow and he's right back in the thick of it #TheOpen"]
['6.22831411683271E+17', 'positive', "The only reason Dustin Johnson didn't play  well is because it's a Sunday.  Luckily for him the final round is on Monday.  #TheOpen2015"]
['6.22831751883305E+17', 'positive', '.@NoLayingUp Paul Dunne should rock shorts tomorrow because as an amateur he can. #TourSauce']
['6.22832749452349E+17', 'positive', 'What an achievement by Paul Dunne today. To lead the open in these circumstances is amazing. Everybody will be shouting for him tomorrow!']
['6.2283539530324E+17', 'positive', 'Great to see Paul Dunne &amp; Padraig Harrington in with a chance to win the 2015 British Open at St.Andrews on Monday.']
['6.22836855847932E+17', 'positive', '@conorbuckley  Hope you are watching Paul Dunne from Dublin make his mark on the Brittish Open!  Big day tomorrow!']
['6.22837513657418E+17', 'positive', "Anyone else just realize it's National Ice Cream Day and wanna join me in starting our diets tomorrow?"]
['6.22840588291981E+17', 'positive', "For first time ever I can't wait to wake up at 6am on Monday! Love the Paul Dunne story but pulling for @JordanSpieth #TheOpenChampionship"]
['6.22841460958884E+17', 'positive', 'Tomorrow my day will begin with the loud crack of a snare drum... Like a Rolling Stone turns 50 /via @globeandmail http://t.co/vKzzKeDpXG']
['6.22842030625047E+17', 'positive', 'Class act! Wishing Paul Dunne the very best for tomorrow at The Open http://t.co/48EEtllbgF']
['6.22846633210958E+17', 'positive', 'Pic: This guy will make a nice profit if Paul Dunne wins the golf tomorrow http://t.co/tOqK4PCWK3 http://t.co/86i5A7lhrl']
['6.2284811260074E+17', 'positive', "Tomorrow is going to be the most interesting 'Sunday' at a major championship in recent memory. Wishing Paul Dunne best of luck #TheOpen"]
['6.22857481086222E+17', 'positive', 'A touch of class from the R&amp;A putting Paul Dunne out in the last two ball tomorrow. What a day ahead for him. Everything crossed. #gogetem']
['6.22861695124423E+17', 'positive', 'Really hope Paul Dunne pulls off an Open Championship victory tomorrow. Rooting for the amateur!']
['6.22863897415041E+17', 'positive', "Also in tomorrow's @metrosportHQ, all the details of a fabulous day for Paul Dunne and an enthralling third round at St Andrews. #TheOpen"]
['6.22867635483603E+17', 'positive', '@MolloyJoe This Paul Dunne story is Unbelievable but I hope this Legend does it Tomorrow! #helookslikemaryrobinson http://t.co/O0t8yvXJSV']
['6.2287307846547E+17', 'positive', 'Paul Dunne might get Ireland out of this economic crisis if he wins tomorrow! #TheOpen2015']
['6.22875786891166E+17', 'positive', 'Really hope Dustin Johnson pulls it out the bag tomorrow and ties up #TheOpen  #Adidas #AdidasGolf']
['6.22878582289777E+17', 'positive', 'It was just a good day, I felt comfortable and hope for the same tomorrow -- Paul Dunne: http://t.co/iANzi9KD3z http://t.co/lsBlooyXU8']
['6.22881282113016E+17', 'positive', 'i love the gaul of george osborne writing an article for the guardian, grinning, giggling, dressed in a full suit on a sunday night']
['6.22882924422144E+17', 'positive', "Ireland's Paul Dunne, the pride of Alabama/Birm., is 1st amateur since some guy named Bobby Jones in '27, to lead TheOpen after 3 rds"]
['6.22883581057069E+17', 'positive', "No matter what happens in tomorrow's final round at the  #TheOpen, Paul Dunne has given @UABathletics the best exposure at the highest level"]
['6.22891732087083E+17', 'positive', 'So is today National Ice Cream Day or next Sunday? I want some!      #NationalIceCreamDay']
['6.2289320281158E+17', 'positive', 'Some day at #TheOpen2015 . Incredible stuff from Paul Dunne and Padraig Harrington. Baffling round by Dustin Johnson. Monday will be great.']
['6.22894976909902E+17', 'positive', "Great day of sun and blue skies!Great day of Sport! Paul Dunne story of the day! Aussies weren't half bad either!"]
