['6.20569168757178E+17', 'neutral', '@TODAY inaccurate reporting on Watchman. Its the 1st book HL wrote after many revisions by request of publisher came To kill A mockingbird!', '']
['6.20580732335997E+17', 'neutral', 'Why would it be so bad if ARod played in the All-Star Game, but nobody cares that Ryan Braun will be playing tomorrow night #MLBAllStarGame', '']
['6.20587148262011E+17', 'neutral', 'Harper Lee may have a third novel in her safe-deposit box: Go Set a Watchman might not be the las... http://t.co/5F4StfLAp8 #socialmedia', '']
['6.20612420436791E+17', 'neutral', 'Harper Lee, the author of the American literature classic To Kill a Mockingbird, will publish her 2nd book, Go Set a Watchman, this Tuesday', '']
['6.2062199552965E+17', 'neutral', 'May d Almighty ALLAH in his infinite mercy use dis set of service chiefs as the tool 2 end d Boko Haram menace on our land. @DefenceInfoNG', '']
['6.20630388336038E+17', 'neutral', '@thedaveschram @Tim_Deegan @LeahDaniels next year, Craven will have the Zac Brown Band on Friday after years of requesting them!', '']
['6.20638288911561E+17', 'neutral', 'Fifty five years ago today TO KILL A MOCKINGBIRD was published. GO SET A WATCHMAN is released tomorrow. Will you read it?', '']
['6.20653423122199E+17', 'neutral', 'If Sheamus lose against Orton, will be cashing MITB briefcase same night? And what about Dean Ambrose? https://t.co/dsp5UmKbPm', '']
['6.20660657050903E+17', 'neutral', 'WWE announced on their Twitter account that Randy Orton would be facing Sheamus this Sunday at the Battleground PPV #WWE2K16 #Raw', '']
['6.20664357706433E+17', 'neutral', "A girl named Jordan just got crowned Miss USA on Sunday. It wasn't me in case you were wondering...", '']
['6.2067108438861E+17', 'neutral', 'I am looking for to the release of Go Set a Watchman tomorrow by Harper Lee . I am NOT happy with all the spoilers  telling me about  it.', '']
['6.20674642194252E+17', 'neutral', 'Randy Orton will face off with Sheamus at #WWEBattleground on Sunday.      http://t.co/oDY1FgiqlP', '']
['6.20694757447176E+17', 'neutral', 'Sunday, during the Q&amp;A segment of the Miss USA pageant Miss Texas (Ylianna Guerra) made such an unapologetically... http://t.co/LJftdgulTQ', '']
['6.20709550744838E+17', 'neutral', 'GO SET A WATCHMAN drops tomorrow. ICYMI, I talked to indie bookstores around the country about their preparations http://t.co/Xp4UaKd4G5', '']
['6.20721131817988E+17', 'neutral', '@diversemind sorry about that, I didn\'t see it! I\'m going to peep the article, are you gonna buy "Watchman" tomorrow? And yes by the way.', '']
['6.20734205882954E+17', 'neutral', "http://t.co/IafdOkWbQ5 (Reuters) - Oklahoma's Olivia Jordan was crowned Miss USA on Sunday, capping weeks of controversy in the run-up to", '']
['6.20739696759579E+17', 'neutral', 'Hero, anti-hero: one in the same? Go Set a Watchman out tomorrow. American Masters http://t.co/hsBnlYW2Cq @pbsteachers', '']
['6.20750954032443E+17', 'neutral', 'Go Set a Watchman comes out tomorrow! Do you plan to read it?   I have to reread TKAM first, but then I definitely... http://t.co/v1iYNZSN5Y', '']
['6.20757613492498E+17', 'neutral', 'Was I one of the first or last to notice this... Dean Ambrose new gear number says 060214  June 2nd 14 the day Seth Rollins betrayed  Shield', '']
['6.20773129191858E+17', 'neutral', "Just out of curiosity, why doesn't Dean Ambrose have a match Sunday? And why did we get gypped out of seeing him wrestle tonight?", '']
['6.20778538178773E+17', 'neutral', "Re-reading #HarperLee Mockingbird now; soon to discover the new #AtticusFinch Go Set a Watchman and now there's more https://t.co/Ul8t6ilpS5", '']
['6.20811850679218E+17', 'neutral', ".@ImperialDuelist have been added in the 13 man Battle-Royal this Wednesday. He'll take Randy Orton spot, don't worry; Ambrose there too.", '']
['6.20843406613332E+17', 'neutral', 'Some balance on Watchman from Hadley Freeman in the guardian - http://t.co/vqk52aTios', '']
['6.20899280442647E+17', 'neutral', "@rdu985fm if I hit 666 by Friday I'll sign off with Iron Maiden", '']
['6.20915663687799E+17', 'neutral', "@SF_England so basically anyone from this September...that's just brilliant news :( big massive thanks to George Osborne and his friends!", '']
['6.20946348322476E+17', 'neutral', '7 years ago today, Josh Hamilton, who at one point hits 13 consecutive, hits 28 HR in the 1st round of the #HRDerby. http://t.co/ejmoaqi4EJ', '']
['6.2096311800134E+17', 'neutral', "Once you've finished reading Go Set a Watchman you should come along to our discussion group in store at 6:30pm on July 29th. #GSAW", '']
['6.20987398936097E+17', 'neutral', 'Every time I hear the word "hoax" I\'m reminded of Paul McCartney on the Chris Farley show  http://t.co/mSEtL7f1Gw', '']
['6.21010391133352E+17', 'neutral', "Details make Watchman's origins seem even more mysterious.  And now perhaps a 3rd book?  #GoSetAWatchman #HarperLee  https://t.co/l2XuPxxAxz", '']
['6.21034511145509E+17', 'neutral', 'Under #SexySocialism David Cameron &amp; George Osborne will undertake the 1st manned mission 2 Pluto.', '']
['6.2104891399943E+17', 'neutral', "Customers eager to read 'Go Set a Watchman,' buy it at midnight - York Daily Record/Sunday News http://t.co/Eqlcqt870M", '']
['6.21082344502469E+17', 'neutral', '@alanthomasdoyle @FureyAndrew @taylorswift13 It may have been "Mean" to miss TS in DC but we\'ll "Shake It Off" and put aside the "Bad Blood"', '']
['6.21149216434463E+17', 'neutral', "Here's one from Sunday night, at the Miss USA after party. The bottles frozen into the ice are a special version... http://t.co/lFZXK3JwUi", '']
['6.21160246220825E+17', 'neutral', 'AL 6-2 NL (B9) Ryan Braun the last batter to be used by the NL and he squeezes it up the 1st base line for a triple! Surely not...', '']
['6.21160288688189E+17', 'neutral', 'Ryan Braun with a triple off of Glen Perkins in the 9th! #Brewers #ASG2015', '']
['6.21160456732848E+17', 'neutral', 'Brandon Crawford knocks in Ryan Braun with a sac fly in the 9th. 6-3 AL #ASG', '']
['6.21160669467906E+17', 'neutral', 'Chapman throws his 104 mph knuckleball striking out the AL to end the 8th but Ryan Braun comes back with a triple for the NL and scores', '']
['6.21160828868383E+17', 'neutral', "Ryan Braun led off 9th with 3B and scored on SF, but that's all NL gets as AL wins #ASG2015, 6-3. @Local12", '']
['6.21161363692474E+17', 'neutral', "@CWNM don't recall the AL scoring but Ryan Braun scored on sac fly in 9th", '']
['6.21172436348879E+17', 'neutral', 'I want to go to Kpop night on Friday but I\'ll be mad if it\'s not just 5 hours of "GOOD BOY" on repeat. #eternaljam', '']
['6.21201303658631E+17', 'neutral', "Sinead O'Connor calls out Rolling Stone for putting Kim Kardashian on the cover - Minneapolis Sun Times http://t.co/nIngsl9qOj", '']
['6.21230387755397E+17', 'neutral', "The Sultan of Sokoto Alhaji Sa'ad Abubakar has said Boko Haram terrorist are out to spoil the name of Islam as a whole. May they be exposed", '']
['6.21237602562253E+17', 'neutral', 'ok so i know that yall are into kpop now but why havent i seen anything about BoA eat you up was my 7th grade Jam', '']
['6.21253287803777E+17', 'neutral', 'Hello @HOMEmcr, is it true that George Osborne is visiting/speaking on Friday lunch time?', '']
['6.21276708105253E+17', 'neutral', 'Let George Osborne know how you feel in Manchester on Friday #EndAusterityNow http://t.co/ijwG40rgdo', '']
['6.21307763168268E+17', 'neutral', "So George Osborne, Therera May &amp; Yvette Cooper, all of whom want to be the next PM, are teaming up to stop Boris. He's the one they all fear", '']
['6.21359597257904E+17', 'neutral', 'It may be a giant leap for cable net Reelz, but the Miss USA pageant took a few steps backward on Sunday night.... http://t.co/gHHIvwAsM9', '']
['6.21395446196519E+17', 'neutral', 'So Kim Kardashian is on the cover of Rolling Stone?  Why the outrage? She may be unsavory but she is still a current trend.', '']
['6.21402369922855E+17', 'neutral', 'Just had a vision (it was a couple minutes ago, but Rousey had priority): Dean Ambrose turns heel on Reigns on Sunday. Match at Summerslam.', '']
['6.21441054861062E+17', 'neutral', "I know what I'm doing the 24th, preoredering Calibraska by Jack and Jack!", '']
['6.21441634132099E+17', 'neutral', '@KXnOFanatics I was the dude wearing the Iron Maiden shirt and Cubs hat by the stage on 13th. I think it was Sat. Both days are a bit hazy.', '']
['6.21501705675407E+17', 'neutral', 'Just used my #Legendary Google cardboard to watch the #CrimsonPeak trailer for the 5th time and Paul McCartney performing Live and Let Die', '']
['6.21576751186096E+17', 'neutral', "Would you like to be a monk? C'mon lets go get drunk. Do you think Paul McCartney is okay? We're from Rolling Stone so it's okay. L.R.", '']
['6.21727051616285E+17', 'neutral', "If Floyd Mayweather only wants an 'easy' September fight, then just re #MayweatherVSPacquiao,#mayweather,#pacquiao http://t.co/CF4wZYXxJ0", '']
['6.21787700555829E+17', 'neutral', 'George Osborne (born GIDEON Oliver Osborne; 23 May 1971) is a British politician and member of the Conservative Party', '']
['6.21832933293212E+17', 'neutral', 'Roman got Bray Wyatt hard on Monday. Tonight, he teams with Dean Ambrose to face Sheamus and Big Show. #SmackDown', '']
['6.21837302050878E+17', 'neutral', "It's National Ice Cream Day. Or as we diabetics call it, Thursday. https://t.co/txDT3tlzXc", '']
['6.21907335871615E+17', 'neutral', 'Ronda Rousey zinged boxing star Floyd Mayweather at the #ESPY awards Wednesday. http://t.co/CuJormkY6B http://t.co/beDN66xxUx', '']
['6.2200113580977E+17', 'neutral', "If you ever wondered how Professor X would sound like reciting the lyrics of Bad Blood, then this one's for you  https://t.co/uiSPgz4cMS", '']
['6.22022506376E+17', 'neutral', 'Your copy of Go Set a Watchman may be missing lines at the end http://t.co/yYnaWVzMLw http://t.co/UTsXyi6JcO', '']
['6.22043537836777E+17', 'neutral', 'Apr 10 1970- Paul McCartney announces that he is leaving The Beatles for personal &amp;amp;amp; professional reasons', '']
['6.22050378251682E+17', 'neutral', '@awfulannouncing Put one in an iron maiden, shoot one in a rocket to the sun and drop the other off in Antarctica with only hoodie to wear.', '']
['6.22093214942519E+17', 'neutral', 'Currently singing the 2nd and 3rd voice of Bad Blood. #ThinkWeCanSolveEm', '']
['6.22123685697208E+17', 'neutral', 'Some copies of "Go set a Watchman" by Harper Lee may have lines of text missing at the bottom of six pages between 252 and 277.', '']
['6.22135158691504E+17', 'neutral', 'May your heart rest in the beautiful paradise of Allah, my prayer for the Gombe and Damaturu victims of Boko Haram #Nigeria @APCNigeria PDP', '']
['6.22183324551766E+17', 'neutral', 'NATIONAL ICE CREAM DAY  Sunday, July 19th is National Ice Cream Day. Click here to find out where you can get a free cone.', '']
['6.22213623922999E+17', 'neutral', "Bad Blood sounds like it was written by a 7th grader who's mad at her best friend..... Yet here I am singing to it in my car", '']
['6.22272934342558E+17', 'neutral', 'Sunday is National Ice Cream Day. Just thought you all would like to know that in advance. These are the things I think about at midnight.', '']
['6.22404478105428E+17', 'neutral', '#JonRonson is in the @guardian today, so I had to buy it, but 1st, I read about Go Set a Watchman and Daniel Kahneman and other stuff', '']
['6.22450082785313E+17', 'neutral', 'So tomorrow is National Ice Cream Day in America, but not exactly Canada. See, this is why you Americans are so fucking fat.', '']
['6.22478648143147E+17', 'neutral', 'If a country is not in control of its borrowing. Borrowing will take over the country - George Osborne (UK Minister - Born: May 23, 1971).', '']
['6.22517049638523E+17', 'neutral', "So Dean Ambrose doesn't have a match tomorrow..... Dean &amp; Undertaker don't have any feuds going on if you catch mu drift. #DeanVsTaker", '']
['6.2253943463059E+17', 'neutral', 'Tell it Rolling Stone http://t.co/Jh098tW9J2 @midnightsvvami', '']
['6.22560987481264E+17', 'neutral', 'Walking out of Dunkin and the guy says "okay, see you tomorrow!"', '']
['6.22566742901031E+17', 'neutral', "I just listed: 'Rolling Stone September 1 2011 Red Hot Chili Peppers on Cover, Glen Campbel...', for 5.95 via @amazon http://t.co/jCO9fWsTLF", '']
['6.22579161928839E+17', 'neutral', 'And Josh Hamilton homers for the #Rangers to lead off the 8th', '']
['6.22598070845358E+17', 'neutral', 'Did you know? In 1984, President Reagan made July National Ice Cream Month &amp; established National Ice Cream Day the 3rd Sunday in the month!', '']
['6.22623084395115E+17', 'neutral', 'What should I wear to the Taylor Swift concert tomorrow? What would my Bad Blood character name be? These questions will keep me up tonight.', '']
['6.2266055727174E+17', 'neutral', '@petitejinan Omo seriously? I got into Kpop because of BIGBANG too then after that i discovered B2ST so they were the 2nd boyband i got into', '']
['6.22703970809737E+17', 'neutral', 'as I never have tweeted a line from the new paul mccartney song I dreamed of a while ago, here is a line "you may be sitting on a bus"', '']
['6.22728946807931E+17', 'neutral', "'Can you imagine Mail on Sunday asking the weight of the PM, George Osborne or any other leading politician?' https://t.co/YRlzWBxb8u", '']
['6.22775990536831E+17', 'neutral', 'My reaction when I found out Dean Ambrose was going to be on twitter and doing a Q&amp;A tomorrow!! #LunaticFringe http://t.co/4GXk0I80Nb', '']
['6.22795390648062E+17', 'neutral', "Watch U2 Perform 'October' for First Time in 25 Years | Rolling Stone: one of the most poignant moments of the show  http://t.co/bKKFUHX9O1", '']
['6.22796035056882E+17', 'neutral', 'Not sure my eyesight can handle the prospect of lookalikes Jordan Spieth and Paul Dunne playing together tomorrow', '']
['6.22799196102468E+17', 'neutral', 'Paul Dunne makes another par at the 13th to stay -11. Meanwhile, Jordan Spieth is just short of the green at the Road Hole (17th) #TheOpen', '']
['6.22805381581013E+17', 'neutral', '1st Song of the Day: "No Hurry" by Zac Brown Band  http://t.co/cGuvd5397i', '']
['6.22808915349271E+17', 'neutral', "@stanoo69 Paul dunne, 2500/1 on Thursday. You normally do an amateur don't you! Hope you had him?", '']
['6.22809362365485E+17', 'neutral', 'Paul Dunne (Amateur) made birdie at 15th (-12), Co-leader with Danny Willet. #TheOpen', '']
['6.22814122326028E+17', 'neutral', 'Keep it going Paul Dunne. Managed to get on him earlier when his odds were enormous. Same again tomorrow will be laughing. #TheOpen2015', '']
['6.22815750114411E+17', 'neutral', "This may come as a surprise: Paul Dunne isn't even in the top 50 in Golfweek/Sagarin College Rankings: http://t.co/HHjVkzOv0s", '']
['6.22816170404651E+17', 'neutral', '2015 #TheOpen : Paul Dunne ( A )   co-leader with -12 , Hile 17 in R3 on July 19  at The Old Course in St Andrews, Scotland,Play in progress', '']
['6.22816698698179E+17', 'neutral', "Paul Dunne's gonna puke on the first tee tomorrow. God love the kid, but he doesn't have any idea what he's in for tonight/tomorrow morning", '']
['6.22818036886561E+17', 'neutral', 'Paul Dunne at the 18th Tee with the Bridge over the Swilcan Burn and the Royal &amp; Ancient Golf Club in the... http://t.co/TVUQO5zHQh', '']
['6.22818389241807E+17', 'neutral', 'Take a bow Paul Dunne an Amateur golfer who is co-leading the @TheOpen after his 3rd round #theopen', '']
['6.22818731975033E+17', 'neutral', "Paul Dunne's lowest round of the year in college for @UAB_MensGolf was 67. He just shot 66 in the 3rd rd of @TheOpen &amp; is tied for the lead", '']
['6.22819006085513E+17', 'neutral', 'Paul Dunne finishes on -12 and is tied at the top of the leaderboard at #TheOpen Greystones Golf Club will be a busy place tomorrow', '']
['6.22819600862945E+17', 'neutral', "Paul Dunne's 3rd round score of 66 is the lowest ever score by an amateur in The Open! What an achievement!", '']
['6.22821082681049E+17', 'neutral', 'Click this link https://t.co/pH9FUT92Un and retweet that tweet if you want a chance to get gifted Calibraska!', '']
['6.22822568219644E+17', 'neutral', 'Paul Dunne shot -6 (-12) is tied for the lead into the final day tomorrow, Harrington shot a -7 (-10) &amp; is 2 off the lead. #OpenChampionship', '']
['6.22823172807602E+17', 'neutral', 'Paul Dunne after birdie on 10: "Cool to lead the Open on the back nine on Sunday. A different kind of Sunday, but..."', '']
['6.22823472000057E+17', 'neutral', 'Make contact with the ball. - Paul Dunne, when asked what his thoughts will be on the first tee tomorrow at #TheOpen', '']
['6.22823823612715E+17', 'neutral', 'Paul Dunne (A) #OpenChampionship was asked what will go through your mind when you tee off on Monday "Make contact with the ball"', '']
['6.22824408646746E+17', 'neutral', "Was the guy interviewing Paul Dunne trying to scare him for Monday's round? #TheOpen2015 #letsseeyougetincontention #easeup", '']
['6.22824641418039E+17', 'neutral', 'Tom Rinaldi asks Paul Dunne what he\'ll be thinking if he tees off Monday with share of lead. "Make contact with the ball." Great stuff.', '']
['6.22824972646421E+17', 'neutral', 'British Open updates: Amateur Paul Dunne among three leaders: Paul Dunne walked off the 18th green at St. Andrews on Sunday with a sh...', '']
['6.2282637805713E+17', 'neutral', "Paul Dunne focusing on game plan over (outcome) goals going into tomorrow's final round #controlthecontrollables #TheOpen2015 #golf", '']
['6.22828018633826E+17', 'neutral', "How about Paul Dunne from @UABathletics at the #OpenChampionship at #StAndrews 1st amateur since Bobby Jones in '27 to lead after 54 holes.", '']
['6.2282862705954E+17', 'neutral', "UAB's Paul Dunne will play in final group Monday with Louis Oosthuizen. Jason Day will play with Jordan Spieth. #BritishOpen", '']
['6.22829114198659E+17', 'neutral', "Dustin Johnson and Sunday's just don't work together", '']
['6.22829427983024E+17', 'neutral', 'Dustin Jonshon doing Dustin Johnson things on the back 9. Time for Spieth to go fetch him the 3rd leg of the Grand Slam. #BestInTheWorld', '']
['6.22830321805996E+17', 'neutral', 'What a final round we have ahead of us tomorrow. Am Paul Dunne part of a 3-way tie for the lead at -12. Spieth 1 back. 25 within 7 shots', '']
['6.22830531470828E+17', 'neutral', '@rq1927 @seymouranthony @harryhill99 @therealkp1985 The Open - Leaderboard http://t.co/9uqxaYOdLf love it hope Paul Dunne is top tomorrow?', '']
['6.22831394432135E+17', 'neutral', "How can you not root for Paul Dunne tomorrow? With all the mini tours I didn't think there were amateurs capable of contending at a major.", '']
['6.22832413563949E+17', 'neutral', 'Fil-Aussie Jason Day is currently tied for the lead in the British Open at -12 together with Paul Dunne and Louis Oosthuizen after 3rd round', '']
['6.22833386374173E+17', 'neutral', 'Dustin Johnson to local course: "any tee times Saturday?" Course: "no, but can we book something for you on Sunday?" DJ: "No thanks."', '']
['6.22834435948446E+17', 'neutral', 'Paul Dunne tees off in the final group tomorrow at 2:30 pm while Padraig Harrington is off at 2:10 pm... https://t.co/qvWYcsCSnM', '']
['6.22836402124755E+17', 'neutral', 'Irish amateur Paul Dunne is one of three players leading The Open before the final round on Monday at St Andrews.', '']
['6.22838332851159E+17', 'neutral', "Sunday is just not Dustin Johnson's day http://t.co/F4SfCHhne5", '']
['6.2283938713974E+17', 'neutral', "If you aren't pulling for Paul Dunne tomorrow at #TheOpen2015 you have no soul.", '']
['6.22841723534885E+17', 'neutral', 'I would say the same thing Paul Dunne said about nerves on first tee tomorrow "just make contact with the ball"', '']
['6.22841948357792E+17', 'neutral', "@DanWolken there's just something about Sunday's that throws Dustin Johnson off. Maybe he can get back going on Monday.", '']
['6.22842635955348E+17', 'neutral', 'Celts4Life88: therealbeckman: Some day at the TheOpen today, padraig_h or Paul Dunne to do the business tomorrow! #TheOpen2015 #coybig', '']
['6.22848734678938E+17', 'neutral', '#BREAKING @EndaKennyTD confirms Ireland will be closed Monday* as Paul Dunne aims to enrage the Crown with @TheOpen win.  *PUBS WILL BE OPEN', '']
['6.2285128482413E+17', 'neutral', 'Can Paul Dunne get it done on Monday?', '']
['6.22855655356019E+17', 'neutral', 'Dustin Johnson plays an approach on the 2nd hole during the third round of the 144th Open Championship at The Old... http://t.co/YteNNzAvw1', '']
['6.22863207942615E+17', 'neutral', 'Keuchel strikes out the side in the 6th....only Josh Hamilton has failed to K against the lefty...Astros lead 5-0 #Astros #MLB', '']
['6.22868019581223E+17', 'neutral', '@MenInBlazers just saw Paul Dunne tee off on the 12th at The Open...classic big bottom small.  Lol', '']
['6.22871803392885E+17', 'neutral', "There's nowhere I'd rather be on a Sunday night than DQ when it's National Ice Cream Day and 90 degrees #sarcasm", '']
['6.22874776823034E+17', 'neutral', 'George Osborne now just trolling: http://t.co/6MFHajaR42', '']
['6.22880281452769E+17', 'neutral', "Started following Paul Dunne, @dunners11 on Friday. He had 950 followers. Right now he's at 13,400.", '']
['6.22881417941291E+17', 'neutral', 'Paul Dunne at 2015 British Open: Sunday Leaderboard Score and Twitter Reaction | Bleacher ...: That support he... http://t.co/Mtp4WstcgT', '']
['6.22882520519021E+17', 'neutral', 'I saw Paul Dunne on the range on Monday. Convinced myself he was Jordan Spieth...', '']
['6.2288687813664E+17', 'neutral', "@PaulLawriegolf @MinogueTom @dunners11 If @PaulLawriegolf can't win the open tomorrow then I want Paul Dunne @dunners11 from Wicklow to win!", '']
['6.22889981812568E+17', 'neutral', "Totally just realized Paul Dunne won't get a cent of the 1.8M first place prize if he wins #TheOpen tomorrow.", '']
['6.2289191919079E+17', 'neutral', 'Despite sitting in solo 4th, Jordan Spieth is the favorite (+275) to win British Open. Can still get +1960 on co-leader Paul Dunne.', '']
['6.22901153915867E+17', 'neutral', "Dustin Johnson knew it was tomorrow he was supposed to choke right, even though it's Sunday.", '']
['6.22910599484297E+17', 'neutral', 'Hi @SkySportsGolf is it possible for Paul dunne to turn from amateur to pro between 3rd and 4th rounds of Open. #solveabet', '']
['6.22917801632756E+17', 'neutral', "If Paul Dunne wins tomorrow I'm going to feel stupid for not betting a dollar on him #1500-1ods", '']
['6.22920477057679E+17', 'neutral', 'Here comes Randy Orton, the inanimate object Rollins mentioned in his flubbed promo last Monday.', '']
['6.22922483780428E+17', 'neutral', "Apparently, it's National Ice Cream Day. I didn't get the memo. Sorry. I'll get us some tomorrow.", '']
['6.22926699332645E+17', 'neutral', "Really hope Dustin Johnson shoots something in the low 60's tomorrow and is at least in contention. So many haters out there.", '']
['6.22928794412843E+17', 'neutral', '16th hats in the last verse of Bad Blood are soooo sick', '']
['6.22935980580803E+17', 'neutral', "I like Dustin Johnson a LOT but I have no confidence in him closing out a major ---unfortunately he probably won't get a chance tomorrow", '']
['6.22945668714246E+17', 'neutral', 'Sunday seems to be a bad day for Dustin Johnson to play in majors!! Maybe Mondays will be better.', '']
['6.22954809012851E+17', 'neutral', 'National Ice Cream Day without Blue Bell is like the 4th of July without America #BlueBell', '']
['6.22961340324442E+17', 'neutral', "Moms gone, it's National Ice Cream Day, and school starts tomorrow.  This is Dinner.  #Ben #Jerry https://t.co/4lbyk0iVcq", '']
['6.22979071987859E+17', 'neutral', 'Paul Dunne would Miss out on a $1.8 Million dollar payday if he wins tomorrow. He is an Amateur.', '']
['6.22981027032637E+17', 'neutral', 'Floyd Mayweather is yet to announce who he will fight on September 12, in what could be his last professional bout before retiring, but he', '']
['6.22991949453218E+17', 'neutral', "It's still Eid. 3rd day of EID.", '']
['6.23000055339946E+17', 'neutral', "Eid was on Sat.&amp; #BajrangiBhaijaan is Salman Khan's Film with No-Action,Good WOM. Only Monday(if not low)&amp; Tuesday BOC can make things clear", '']
['6.23006592024252E+17', 'neutral', 'Dustin Johnson shoots himself out of lead at British Open: Dustin Johnson felt as though he played well Sunday but while everyone els...', '']
['6.23013017538527E+17', 'neutral', 'Everyone: "Eid is Friday" Everyone: "Eid is Saturday" People from California: "Eid is 3 hours after whatever you guys decide on"', '']
['6.23014004257129E+17', 'neutral', '@46yearsofhurt @leethommo there may even have been two "Sanctuary"s in the top 40 at about the same time; viz the Iron Maiden single.', '']
['6.23049963979739E+17', 'neutral', 'What time does the British Open start Monday? Can Paul Dunne win? http://t.co/d127KXhpHe http://t.co/4RWlMq6b4Y', '']
['6.23055129890193E+17', 'neutral', '#HelloKarachi #EidMubarak Which #Food would you prefer to eat on Eid 3rd Day? http://t.co/SsaWE3fxg1', '']
